assists,camp,cluster,deaths,duration,engine,game_mode,gold_per_min,hero_id,hours_to_now,is_win,kills,last_hits,league_name,leagueid,lobby_type,match_id,player_name,radiant_win,start_time,team_id,team_name,team_tag,xp_per_min
6,radiant,223,10,2187,1,2,391,48,4148.62880008556,False,2,234,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,rtz,False,1527904873,39,Evil Geniuses,EG,403
5,radiant,223,10,2187,1,2,266,30,4148.62880008556,False,4,33,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,Fly,False,1527904873,39,Evil Geniuses,EG,302
6,radiant,223,10,2187,1,2,267,104,4148.62880008556,False,0,123,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,s4,False,1527904873,39,Evil Geniuses,EG,305
3,radiant,223,7,2187,1,2,240,16,4148.62880008556,False,1,85,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,Cr1t-,False,1527904873,39,Evil Geniuses,EG,321
13,dire,223,3,2187,1,2,768,72,4148.62880008556,True,26,292,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,Paparazi灬,False,1527904873,726228,Vici Gaming,VG,742
20,dire,223,2,2187,1,2,391,26,4148.62880008556,True,3,66,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,LaNm,False,1527904873,726228,Vici Gaming,VG,578
30,dire,223,2,2187,1,2,382,62,4148.62880008556,True,4,35,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,Fenrir,False,1527904873,726228,Vici Gaming,VG,514
25,dire,223,2,2187,1,2,623,106,4148.62880008556,True,9,269,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,Ori,False,1527904873,726228,Vici Gaming,VG,782
24,dire,223,2,2187,1,2,430,65,4148.62880008556,True,6,136,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,old eLeVeN,False,1527904873,726228,Vici Gaming,VG,628
5,radiant,223,11,2187,1,2,402,52,4148.62880008556,False,4,196,CHINA DOTA2 SUPER MAJOR,9943,1,3927969700,SumaiL,False,1527904873,39,Evil Geniuses,EG,428
5,dire,223,5,1835,1,2,427,43,4148.61713341889,False,9,132,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,MATUMBAMAN,True,1527904915,2163,Team Liquid,Liquid,512
6,dire,223,6,1835,1,2,568,46,4148.61713341889,False,3,295,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,Miracle-,True,1527904915,2163,Team Liquid,Liquid,528
8,dire,223,7,1835,1,2,361,38,4148.61713341889,False,2,138,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,MinD_ContRoL,True,1527904915,2163,Team Liquid,Liquid,346
7,dire,223,10,1835,1,2,211,85,4148.61713341889,False,3,23,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,KuroKy,True,1527904915,2163,Team Liquid,Liquid,269
18,radiant,223,5,1835,1,2,439,64,4148.61713341889,True,3,168,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,G,True,1527904915,2621843,Team. Spirit,TSpirit,597
16,radiant,223,4,1835,1,2,328,21,4148.61713341889,True,6,58,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,Biver,True,1527904915,2621843,Team. Spirit,TSpirit,450
18,radiant,223,2,1835,1,2,396,28,4148.61713341889,True,6,95,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,DkPhobos,True,1527904915,2621843,Team. Spirit,TSpirit,545
9,radiant,223,3,1835,1,2,637,93,4148.61713341889,True,16,221,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,Illidan Stormrage SF46,True,1527904915,2621843,Team. Spirit,TSpirit,766
19,radiant,223,6,1835,1,2,310,37,4148.61713341889,True,6,47,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,Fng,True,1527904915,2621843,Team. Spirit,TSpirit,509
7,dire,223,9,1835,1,2,229,26,4148.61713341889,False,2,28,CHINA DOTA2 SUPER MAJOR,9943,1,3927970381,Gh,True,1527904915,2163,Team Liquid,Liquid,276
6,dire,223,4,1762,1,2,469,39,4148.61241119667,False,5,177,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,Dendi,True,1527904932,36,Natus Vincere,Na`Vi,495
15,radiant,223,3,1762,1,2,288,51,4148.61241119667,True,2,55,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,kaka,True,1527904932,1375614,Newbee,Newbee,318
8,radiant,223,2,1762,1,2,585,25,4148.61241119667,True,2,243,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,Sccc,True,1527904932,1375614,Newbee,Newbee,591
6,radiant,223,2,1762,1,2,777,48,4148.61241119667,True,8,355,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,Moogy,True,1527904932,1375614,Newbee,Newbee,758
6,radiant,223,3,1762,1,2,263,3,4148.61241119667,True,4,26,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,Faith,True,1527904932,1375614,Newbee,Newbee,243
8,radiant,223,3,1762,1,2,426,57,4148.61241119667,True,5,119,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,kpii,True,1527904932,1375614,Newbee,Newbee,445
4,dire,223,5,1762,1,2,291,30,4148.61241119667,False,6,53,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,Lil,True,1527904932,36,Natus Vincere,Na`Vi,338
6,dire,223,1,1762,1,2,448,77,4148.61241119667,False,1,193,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,Crystallize,True,1527904932,36,Natus Vincere,Na`Vi,376
12,dire,223,5,1762,1,2,266,86,4148.61241119667,False,0,55,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,Velheor,True,1527904932,36,Natus Vincere,Na`Vi,327
7,dire,223,7,1762,1,2,292,69,4148.61241119667,False,1,74,CHINA DOTA2 SUPER MAJOR,9943,1,3927970658,GeneRaL,True,1527904932,36,Natus Vincere,Na`Vi,242
27,dire,223,4,3476,1,2,378,78,4147.71935564111,True,4,161,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,SamH,False,1527908147,2108395,TNC Predator,TNC,513
10,radiant,223,11,3476,1,2,257,3,4147.71935564111,False,1,99,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,Solo,False,1527908147,1883502,Virtus.pro,VP,365
11,radiant,223,6,3476,1,2,661,52,4147.71935564111,False,8,621,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,RAMZeS666,False,1527908147,1883502,Virtus.pro,VP,660
8,radiant,223,8,3476,1,2,615,47,4147.71935564111,False,12,561,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,No[o]ne-,False,1527908147,1883502,Virtus.pro,VP,633
6,radiant,223,10,3476,1,2,385,38,4147.71935564111,False,7,250,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,9pasha,False,1527908147,1883502,Virtus.pro,VP,550
16,radiant,223,6,3476,1,2,328,103,4147.71935564111,False,3,165,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,RodjER,False,1527908147,1883502,Virtus.pro,VP,486
24,dire,223,7,3476,1,2,315,85,4147.71935564111,True,6,93,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,Kuku^,False,1527908147,2108395,TNC Predator,TNC,446
29,dire,223,11,3476,1,2,524,64,4147.71935564111,True,3,255,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,Tims,False,1527908147,2108395,TNC Predator,TNC,605
13,dire,223,6,3476,1,2,623,43,4147.71935564111,True,16,406,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,ARMEL,False,1527908147,2108395,TNC Predator,TNC,592
21,dire,223,3,3476,1,2,634,72,4147.71935564111,True,11,501,CHINA DOTA2 SUPER MAJOR,9943,1,3928022579,Raven,False,1527908147,2108395,TNC Predator,TNC,568
12,radiant,223,2,1091,1,2,438,55,4147.56574453,True,4,96,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,MinD_ContRoL,True,1527908700,2163,Team Liquid,Liquid,340
9,radiant,223,5,1091,1,2,266,64,4147.56574453,True,4,22,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,KuroKy,True,1527908700,2163,Team Liquid,Liquid,302
1,dire,223,5,1091,1,2,315,49,4147.56574453,False,0,86,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,G,True,1527908700,2621843,Team. Spirit,TSpirit,373
7,dire,223,4,1091,1,2,204,16,4147.56574453,False,2,16,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,Biver,True,1527908700,2621843,Team. Spirit,TSpirit,206
1,dire,223,2,1091,1,2,391,78,4147.56574453,False,7,75,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,DkPhobos,True,1527908700,2621843,Team. Spirit,TSpirit,475
5,dire,223,7,1091,1,2,294,12,4147.56574453,False,0,69,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,Illidan Stormrage SF46,True,1527908700,2621843,Team. Spirit,TSpirit,289
5,dire,223,5,1091,1,2,240,37,4147.56574453,False,4,14,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,Fng,True,1527908700,2621843,Team. Spirit,TSpirit,204
7,radiant,223,3,1091,1,2,349,43,4147.56574453,True,2,71,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,MATUMBAMAN,True,1527908700,2163,Team Liquid,Liquid,355
12,radiant,223,4,1091,1,2,299,88,4147.56574453,True,4,12,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,Gh,True,1527908700,2163,Team Liquid,Liquid,370
8,radiant,223,0,1091,1,2,583,106,4147.56574453,True,8,119,CHINA DOTA2 SUPER MAJOR,9943,1,3928032584,Miracle-,True,1527908700,2163,Team Liquid,Liquid,556
19,radiant,223,8,3224,1,2,301,87,4147.55074453,False,4,78,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,Lil,False,1527908754,36,Natus Vincere,Na`Vi,336
16,dire,223,4,3224,1,2,364,57,4147.55074453,True,1,162,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,kpii,False,1527908754,1375614,Newbee,Newbee,478
15,radiant,223,3,3224,1,2,573,54,4147.55074453,False,9,401,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,Crystallize,False,1527908754,36,Natus Vincere,Na`Vi,596
14,radiant,223,6,3224,1,2,546,72,4147.55074453,False,5,422,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,Dendi,False,1527908754,36,Natus Vincere,Na`Vi,577
14,radiant,223,9,3224,1,2,306,100,4147.55074453,False,7,41,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,Velheor,False,1527908754,36,Natus Vincere,Na`Vi,263
20,radiant,223,5,3224,1,2,312,78,4147.55074453,False,6,138,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,GeneRaL,False,1527908754,36,Natus Vincere,Na`Vi,396
11,dire,223,5,3224,1,2,631,15,4147.55074453,True,12,504,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,Moogy,False,1527908754,1375614,Newbee,Newbee,632
14,dire,223,3,3224,1,2,690,49,4147.55074453,True,13,510,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,Sccc,False,1527908754,1375614,Newbee,Newbee,607
18,dire,223,9,3224,1,2,343,64,4147.55074453,True,4,121,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,Faith,False,1527908754,1375614,Newbee,Newbee,519
19,dire,223,11,3224,1,2,339,89,4147.55074453,True,1,183,CHINA DOTA2 SUPER MAJOR,9943,1,3928033510,kaka,False,1527908754,1375614,Newbee,Newbee,395
28,dire,223,9,2872,1,2,366,62,4147.53046675222,True,2,35,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,Fenrir,False,1527908827,726228,Vici Gaming,VG,518
19,dire,223,4,2872,1,2,680,39,4147.53046675222,True,16,450,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,Ori,False,1527908827,726228,Vici Gaming,VG,708
27,dire,223,1,2872,1,2,593,57,4147.53046675222,True,7,266,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,old eLeVeN,False,1527908827,726228,Vici Gaming,VG,670
8,radiant,223,8,2872,1,2,464,49,4147.53046675222,False,3,288,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,SumaiL,False,1527908827,39,Evil Geniuses,EG,492
8,radiant,223,8,2872,1,2,628,40,4147.53046675222,False,6,357,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,rtz,False,1527908827,39,Evil Geniuses,EG,548
11,radiant,223,7,2872,1,2,381,53,4147.53046675222,False,1,193,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,Fly,False,1527908827,39,Evil Geniuses,EG,320
13,radiant,223,16,2872,1,2,351,52,4147.53046675222,False,3,181,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,s4,False,1527908827,39,Evil Geniuses,EG,350
9,radiant,223,10,2872,1,2,328,51,4147.53046675222,False,9,50,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,Cr1t-,False,1527908827,39,Evil Geniuses,EG,455
14,dire,223,4,2872,1,2,694,15,4147.53046675222,True,19,397,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,Paparazi灬,False,1527908827,726228,Vici Gaming,VG,645
27,dire,223,4,2872,1,2,453,100,4147.53046675222,True,5,141,CHINA DOTA2 SUPER MAJOR,9943,1,3928034802,LaNm,False,1527908827,726228,Vici Gaming,VG,612
13,radiant,223,13,2512,1,2,241,3,4146.77768897444,True,4,15,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,KuroKy,True,1527911537,2163,Team Liquid,Liquid,291
11,dire,223,6,2512,1,2,525,25,4146.77768897444,False,9,289,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,G,True,1527911537,2621843,Team. Spirit,TSpirit,543
23,dire,223,11,2512,1,2,275,91,4146.77768897444,False,3,69,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,Biver,True,1527911537,2621843,Team. Spirit,TSpirit,457
20,dire,223,3,2512,1,2,331,78,4146.77768897444,False,4,120,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,DkPhobos,True,1527911537,2621843,Team. Spirit,TSpirit,474
12,dire,223,7,2512,1,2,674,72,4146.77768897444,False,18,376,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,Illidan Stormrage SF46,True,1527911537,2621843,Team. Spirit,TSpirit,609
27,dire,223,11,2512,1,2,249,75,4146.77768897444,False,1,16,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,Fng,True,1527911537,2621843,Team. Spirit,TSpirit,341
13,radiant,223,6,2512,1,2,468,43,4146.77768897444,True,7,217,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,MATUMBAMAN,True,1527911537,2163,Team Liquid,Liquid,557
21,radiant,223,4,2512,1,2,301,103,4146.77768897444,True,6,38,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,Gh,True,1527911537,2163,Team Liquid,Liquid,414
11,radiant,223,6,2512,1,2,766,44,4146.77768897444,True,19,429,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,Miracle-,True,1527911537,2163,Team Liquid,Liquid,777
29,radiant,223,8,2512,1,2,386,96,4146.77768897444,True,1,141,CHINA DOTA2 SUPER MAJOR,9943,1,3928080962,MinD_ContRoL,True,1527911537,2163,Team Liquid,Liquid,600
7,dire,223,11,1985,1,2,311,64,4145.22602230778,False,2,67,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,Tims,True,1527917123,2108395,TNC Predator,TNC,549
3,dire,223,6,1985,1,2,321,93,4145.22602230778,False,2,154,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,Raven,True,1527917123,2108395,TNC Predator,TNC,393
11,dire,223,8,1985,1,2,229,88,4145.22602230778,False,0,49,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,SamH,True,1527917123,2108395,TNC Predator,TNC,330
25,radiant,223,5,1985,1,2,272,87,4145.22602230778,True,1,29,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,Solo,True,1527917123,1883502,Virtus.pro,VP,360
13,radiant,223,1,1985,1,2,608,54,4145.22602230778,True,8,247,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,RAMZeS666,True,1527917123,1883502,Virtus.pro,VP,670
12,radiant,223,1,1985,1,2,696,4,4145.22602230778,True,21,267,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,No[o]ne-,True,1527917123,1883502,Virtus.pro,VP,673
15,radiant,223,4,1985,1,2,438,38,4145.22602230778,True,8,146,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,9pasha,True,1527917123,1883502,Virtus.pro,VP,482
19,radiant,223,3,1985,1,2,333,16,4145.22602230778,True,5,65,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,RodjER,True,1527917123,1883502,Virtus.pro,VP,545
7,dire,223,8,1985,1,2,273,85,4145.22602230778,False,6,43,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,Kuku^,True,1527917123,2108395,TNC Predator,TNC,357
9,dire,223,10,1985,1,2,358,72,4145.22602230778,False,3,142,CHINA DOTA2 SUPER MAJOR,9943,1,3928102591,ARMEL,True,1527917123,2108395,TNC Predator,TNC,381
19,radiant,223,9,3570,1,2,400,69,4144.81157786333,False,2,142,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,kpii,False,1527918615,1375614,Newbee,Newbee,421
15,radiant,223,10,3570,1,2,733,25,4144.81157786333,False,13,659,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,Sccc,False,1527918615,1375614,Newbee,Newbee,684
10,radiant,223,9,3570,1,2,271,3,4144.81157786333,False,10,54,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,Faith,False,1527918615,1375614,Newbee,Newbee,481
17,radiant,223,3,3570,1,2,613,49,4144.81157786333,False,9,539,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,Moogy,False,1527918615,1375614,Newbee,Newbee,687
15,radiant,223,14,3570,1,2,289,51,4144.81157786333,False,5,119,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,kaka,False,1527918615,1375614,Newbee,Newbee,507
28,dire,223,15,3570,1,2,299,20,4144.81157786333,True,2,50,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,KuroKy,False,1527918615,2163,Team Liquid,Liquid,443
18,dire,223,5,3570,1,2,451,38,4144.81157786333,True,3,301,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,MinD_ContRoL,False,1527918615,2163,Team Liquid,Liquid,462
14,dire,223,6,3570,1,2,781,11,4144.81157786333,True,18,617,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,Miracle-,False,1527918615,2163,Team Liquid,Liquid,622
28,dire,223,9,3570,1,2,350,21,4144.81157786333,True,6,121,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,Gh,False,1527918615,2163,Team Liquid,Liquid,451
18,dire,223,4,3570,1,2,518,114,4144.81157786333,True,15,320,CHINA DOTA2 SUPER MAJOR,9943,1,3928136472,MATUMBAMAN,False,1527918615,2163,Team Liquid,Liquid,570
8,radiant,223,3,2361,1,2,765,10,4143.63074453,True,12,405,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,RAMZeS666,True,1527922866,1883502,Virtus.pro,VP,691
14,radiant,223,9,2361,1,2,266,86,4143.63074453,True,1,55,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,Solo,True,1527922866,1883502,Virtus.pro,VP,275
3,dire,223,12,2361,1,2,302,104,4143.63074453,False,4,128,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,old eLeVeN,True,1527922866,726228,Vici Gaming,VG,338
7,dire,223,7,2361,1,2,529,11,4143.63074453,False,8,326,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,Ori,True,1527922866,726228,Vici Gaming,VG,483
12,dire,223,2,2361,1,2,195,37,4143.63074453,False,1,33,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,Fenrir,True,1527922866,726228,Vici Gaming,VG,241
13,dire,223,2,2361,1,2,218,28,4143.63074453,False,1,42,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,LaNm,True,1527922866,726228,Vici Gaming,VG,269
9,dire,223,2,2361,1,2,469,15,4143.63074453,False,6,280,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,Paparazi灬,True,1527922866,726228,Vici Gaming,VG,470
17,radiant,223,4,2361,1,2,279,66,4143.63074453,True,2,74,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,RodjER,True,1527922866,1883502,Virtus.pro,VP,348
11,radiant,223,1,2361,1,2,451,120,4143.63074453,True,2,198,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,9pasha,True,1527922866,1883502,Virtus.pro,VP,554
8,radiant,223,4,2361,1,2,594,43,4143.63074453,True,8,291,CHINA DOTA2 SUPER MAJOR,9943,1,3928234992,No[o]ne-,True,1527922866,1883502,Virtus.pro,VP,557
13,radiant,223,3,1913,1,2,292,85,4143.17852230778,True,3,37,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,KuroKy,True,1527924494,2163,Team Liquid,Liquid,302
11,radiant,223,3,1913,1,2,438,38,4143.17852230778,True,2,141,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,MinD_ContRoL,True,1527924494,2163,Team Liquid,Liquid,523
4,dire,223,4,1913,1,2,352,69,4143.17852230778,False,3,88,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,kpii,True,1527924494,1375614,Newbee,Newbee,347
2,dire,223,5,1913,1,2,449,12,4143.17852230778,False,1,236,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,Moogy,True,1527924494,1375614,Newbee,Newbee,450
6,dire,223,4,1913,1,2,198,30,4143.17852230778,False,2,25,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,Faith,True,1527924494,1375614,Newbee,Newbee,211
4,dire,223,2,1913,1,2,489,49,4143.17852230778,False,5,253,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,Sccc,True,1527924494,1375614,Newbee,Newbee,566
8,dire,223,5,1913,1,2,359,90,4143.17852230778,False,2,137,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,kaka,True,1527924494,1375614,Newbee,Newbee,425
8,radiant,223,2,1913,1,2,507,92,4143.17852230778,True,6,151,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,MATUMBAMAN,True,1527924494,2163,Team Liquid,Liquid,473
9,radiant,223,2,1913,1,2,299,21,4143.17852230778,True,1,66,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,Gh,True,1527924494,2163,Team Liquid,Liquid,252
8,radiant,223,3,1913,1,2,654,34,4143.17852230778,True,8,272,CHINA DOTA2 SUPER MAJOR,9943,1,3928278244,Miracle-,True,1527924494,2163,Team Liquid,Liquid,785
23,radiant,223,12,2036,1,2,312,87,4142.56824453,True,4,27,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,Solo,True,1527926691,1883502,Virtus.pro,VP,354
9,dire,223,8,2036,1,2,398,80,4142.56824453,False,5,193,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,old eLeVeN,True,1527926691,726228,Vici Gaming,VG,480
8,dire,223,9,2036,1,2,412,106,4142.56824453,False,5,238,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,Ori,True,1527926691,726228,Vici Gaming,VG,571
15,dire,223,5,2036,1,2,277,68,4142.56824453,False,7,54,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,Fenrir,True,1527926691,726228,Vici Gaming,VG,361
12,dire,223,11,2036,1,2,235,100,4142.56824453,False,4,41,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,LaNm,True,1527926691,726228,Vici Gaming,VG,306
9,dire,223,11,2036,1,2,393,43,4142.56824453,False,8,181,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,Paparazi灬,True,1527926691,726228,Vici Gaming,VG,406
22,radiant,223,8,2036,1,2,312,51,4142.56824453,True,2,46,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,RodjER,True,1527926691,1883502,Virtus.pro,VP,319
15,radiant,223,5,2036,1,2,524,120,4142.56824453,True,10,163,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,9pasha,True,1527926691,1883502,Virtus.pro,VP,619
15,radiant,223,3,2036,1,2,693,52,4142.56824453,True,9,284,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,No[o]ne-,True,1527926691,1883502,Virtus.pro,VP,738
5,radiant,223,1,2036,1,2,757,61,4142.56824453,True,19,281,CHINA DOTA2 SUPER MAJOR,9943,1,3928337789,RAMZeS666,True,1527926691,1883502,Virtus.pro,VP,760
8,dire,223,6,2529,1,2,214,88,4142.05407786333,False,5,12,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,Velheor,True,1527928542,36,Natus Vincere,Na`Vi,395
10,dire,223,5,2529,1,2,344,45,4142.05407786333,False,4,162,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,GeneRaL,True,1527928542,36,Natus Vincere,Na`Vi,416
26,radiant,223,8,2529,1,2,269,79,4142.05407786333,True,1,17,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,Fng,True,1527928542,2621843,Team. Spirit,TSpirit,428
11,radiant,223,1,2529,1,2,587,15,4142.05407786333,True,11,300,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,Illidan Stormrage SF46,True,1527928542,2621843,Team. Spirit,TSpirit,604
19,radiant,223,1,2529,1,2,429,60,4142.05407786333,True,6,164,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,DkPhobos,True,1527928542,2621843,Team. Spirit,TSpirit,503
14,radiant,223,7,2529,1,2,334,52,4142.05407786333,True,6,55,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,Biver,True,1527928542,2621843,Team. Spirit,TSpirit,363
10,radiant,223,3,2529,1,2,627,23,4142.05407786333,True,15,295,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,G,True,1527928542,2621843,Team. Spirit,TSpirit,600
12,dire,223,11,2529,1,2,177,3,4142.05407786333,False,0,26,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,Lil,True,1527928542,36,Natus Vincere,Na`Vi,258
9,dire,223,7,2529,1,2,492,72,4142.05407786333,False,7,326,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,Crystallize,True,1527928542,36,Natus Vincere,Na`Vi,529
6,dire,223,11,2529,1,2,372,21,4142.05407786333,False,4,211,CHINA DOTA2 SUPER MAJOR,9943,1,3928389527,Dendi,True,1527928542,36,Natus Vincere,Na`Vi,390
25,dire,223,5,3832,1,2,718,72,4141.34296675222,True,21,614,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,Raven,False,1527931102,2108395,TNC Predator,TNC,529
22,dire,223,12,3832,1,2,339,2,4141.34296675222,True,9,171,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,SamH,False,1527931102,2108395,TNC Predator,TNC,471
17,radiant,223,7,3832,1,2,527,39,4141.34296675222,False,13,442,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,SumaiL,False,1527931102,39,Evil Geniuses,EG,742
14,radiant,223,11,3832,1,2,563,95,4141.34296675222,False,7,483,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,rtz,False,1527931102,39,Evil Geniuses,EG,599
20,radiant,223,19,3832,1,2,262,20,4141.34296675222,False,0,94,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,Fly,False,1527931102,39,Evil Geniuses,EG,266
16,radiant,223,14,3832,1,2,519,38,4141.34296675222,False,5,370,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,s4,False,1527931102,39,Evil Geniuses,EG,654
15,radiant,223,8,3832,1,2,352,103,4141.34296675222,False,8,141,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,Cr1t-,False,1527931102,39,Evil Geniuses,EG,517
